"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6202","TC001 - Verify login successfully","chromium","2026-09-07","failed","2026-09-07","","daily-attendance.spec.ts","",""
