"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5828","TC001 - Verify login successfully","chromium","2026-06-04","failed","2026-06-04","","daily-attendance.spec.ts","",""
