"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3563","TC001 - Verify login successfully","chromium","2026-06-02","failed","2026-06-02","","daily-attendance.spec.ts","",""
