"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5529","TC001 - Verify login successfully","chromium","2026-09-25","failed","2026-09-25","","daily-attendance.spec.ts","",""
