"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8228","TC001 - Verify login successfully","chromium","2026-07-19","passed","2026-07-19","","daily-attendance.spec.ts","",""
