"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7242","TC001 - Verify login successfully","chromium","2026-06-09","passed","2026-06-09","","daily-attendance.spec.ts","",""
