"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9042","TC001 - Verify login successfully","chromium","2026-07-18","passed","2026-07-18","","daily-attendance.spec.ts","",""
