"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7039","TC001 - Verify login successfully","chromium","2026-06-19","passed","2026-06-19","","daily-attendance.spec.ts","",""
