"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30069","TC001 - Verify login successfully","chromium","2026-08-27","broken","2026-08-27","","daily-attendance.spec.ts","",""
