"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4911","TC001 - Verify login successfully","chromium","2026-09-13","failed","2026-09-13","","daily-attendance.spec.ts","",""
