"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9119","TC001 - Verify login successfully","chromium","2026-08-13","passed","2026-08-13","","daily-attendance.spec.ts","",""
