"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10242","TC001 - Verify login successfully","chromium","2026-07-31","passed","2026-07-31","","daily-attendance.spec.ts","",""
