"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7583","TC001 - Verify login successfully","chromium","2026-08-03","passed","2026-08-03","","daily-attendance.spec.ts","",""
